billId,tax,total,date,hour
2482,6.0,31.64,02/08/2018,15:49
2483,5.3,17.79,12/17/2018,23:52
2484,6.87,31.08,12/28/2018,20:19
2485,6.0,15.47,05/10/2018,21:35
2486,5.3,28.58,06/11/2018,17:25
2487,4.0,25.18,11/24/2018,23:57
2488,5.3,31.19,07/08/2018,19:39
2489,6.25,12.91,09/12/2018,1:9
2490,5.75,19.47,01/14/2018,20:16
2491,6.25,25.43,12/16/2018,17:22
2492,5.0,40.44,01/15/2018,22:5
2493,5.0,23.35,04/18/2018,22:27
2494,6.0,7.72,10/16/2018,20:58
2495,4.0,25.30,11/15/2018,23:57
2496,6.87,23.44,09/08/2018,16:52
2497,4.0,6.35,05/25/2018,16:43
2498,6.0,8.10,12/03/2018,15:43
2499,5.0,26.59,07/08/2018,18:37
2500,4.0,18.08,05/24/2018,18:46
2501,6.0,18.63,03/16/2018,1:3
2502,6.62,29.67,07/04/2018,15:24
2503,4.0,23.83,12/07/2018,21:11
2504,6.0,30.50,03/18/2018,15:4
2505,6.35,31.98,02/28/2018,22:17
2506,6.0,15.24,10/20/2018,15:59
2507,6.62,6.42,08/01/2018,21:25
2508,6.62,26.32,04/16/2018,0:43
2509,4.0,37.95,03/22/2018,20:8
2510,5.75,28.90,02/18/2018,22:29
2511,6.0,21.07,04/18/2018,16:10
2512,6.0,6.21,02/05/2018,0:40
2513,4.0,26.46,10/28/2018,20:13
2514,6.0,16.58,10/17/2018,15:4
2515,6.25,17.01,12/01/2018,0:34
2516,5.3,20.31,07/22/2018,20:43
2517,6.0,9.12,07/20/2018,15:12
2518,4.75,25.43,10/20/2018,1:47
2519,6.62,32.82,07/09/2018,21:7
2520,6.25,10.58,06/12/2018,18:43
2521,6.25,10.01,01/14/2018,1:11
2522,4.0,22.93,08/11/2018,19:49
2523,6.62,31.10,01/20/2018,23:33
2524,6.35,31.16,06/13/2018,18:16
2525,6.0,32.10,12/19/2018,23:58
2526,6.25,32.55,09/10/2018,19:34
2527,4.0,25.82,01/08/2018,15:10
2528,6.25,15.28,01/07/2018,1:14
2529,5.75,15.40,02/18/2018,17:57
2530,4.75,38.67,09/13/2018,16:5
2531,4.0,5.43,03/26/2018,16:40
2532,6.25,20.59,11/07/2018,21:11
2533,6.25,16.37,09/25/2018,19:22
2534,4.75,29.54,07/20/2018,19:5
2535,6.25,5.79,12/20/2018,19:1
2536,4.0,18.66,06/19/2018,1:41
2537,4.0,30.73,02/14/2018,22:58
2538,4.0,5.89,07/23/2018,16:52
2539,4.0,34.91,04/13/2018,0:25
2540,6.25,34.14,12/13/2018,17:43
2541,6.35,7.01,11/12/2018,20:1
2542,6.62,33.99,07/26/2018,21:35
2543,4.75,31.80,01/15/2018,22:27
2544,7.0,8.35,02/08/2018,17:17
2545,4.0,10.04,05/01/2018,17:3
2546,6.62,8.31,08/26/2018,1:44
2547,5.0,16.30,06/07/2018,21:15
2548,7.0,30.08,09/24/2018,23:47
2549,4.0,17.72,01/04/2018,21:16
2550,7.25,20.29,03/19/2018,19:54
2551,4.0,29.75,11/02/2018,16:41
2552,5.75,9.64,01/02/2018,16:17
2553,6.35,37.09,03/18/2018,22:52
2554,6.0,24.75,09/18/2018,0:14
2555,6.87,21.29,11/25/2018,1:13
2556,6.25,31.55,09/28/2018,20:8
2557,6.62,8.91,07/16/2018,17:12
2558,6.0,9.40,11/09/2018,15:10
2559,4.0,16.11,03/04/2018,1:41
2560,7.25,20.69,12/07/2018,21:18
2561,4.0,36.71,07/24/2018,16:17
2562,6.0,13.96,12/01/2018,18:1
2563,4.75,29.67,08/16/2018,20:58
2564,7.0,12.69,01/20/2018,22:39
2565,6.25,29.44,01/05/2018,18:55
2566,6.25,32.06,01/23/2018,16:57
2567,4.75,7.12,04/18/2018,20:57
2568,6.25,7.11,11/24/2018,19:18
2569,5.75,31.24,10/03/2018,1:57
2570,6.35,31.93,06/11/2018,16:33
2571,6.25,21.11,03/15/2018,18:38
2572,5.3,8.65,12/23/2018,23:29
2573,4.0,25.04,11/28/2018,1:51
2574,6.0,29.29,04/17/2018,16:35
2575,7.0,14.73,07/05/2018,18:2
2576,6.62,20.52,09/21/2018,16:59
2577,6.0,26.65,01/20/2018,16:55
2578,6.0,31.96,12/07/2018,22:57
2579,6.0,28.34,03/15/2018,0:57
2580,4.75,29.56,11/19/2018,1:1
2581,6.0,20.41,08/09/2018,0:46
2582,6.0,18.66,04/18/2018,0:25
2583,4.0,35.24,05/28/2018,20:26
2584,6.25,26.14,06/25/2018,15:3
2585,6.25,9.39,05/21/2018,1:46
2586,7.0,34.98,09/26/2018,1:38
2587,4.0,36.06,04/07/2018,15:30
2588,6.0,27.33,10/03/2018,16:47
2589,6.25,11.71,07/11/2018,19:25
2590,6.0,18.01,08/27/2018,19:31
2591,6.0,30.14,05/18/2018,23:22
2592,6.87,9.84,09/11/2018,21:44
2593,6.62,8.91,06/28/2018,16:25
2594,6.25,30.91,05/15/2018,21:3
2595,6.0,11.34,04/18/2018,18:24
2596,4.0,14.63,06/24/2018,23:1
2597,5.75,5.80,01/06/2018,21:36
2598,6.0,25.51,06/05/2018,18:19
2599,6.0,23.18,11/16/2018,21:45
2600,6.87,25.26,08/17/2018,16:34
2601,6.0,8.66,06/28/2018,0:13
2602,5.75,16.92,10/18/2018,20:55
2603,5.0,20.77,06/08/2018,17:50
2604,5.75,26.26,05/14/2018,16:27
2605,6.25,8.03,05/26/2018,0:12
2606,6.35,7.27,11/10/2018,0:55
2607,6.0,31.30,08/09/2018,15:18
2608,4.0,36.55,12/22/2018,19:35
2609,6.0,6.02,11/20/2018,21:4
2610,6.62,9.64,11/17/2018,18:24
2611,6.0,5.49,09/23/2018,17:9
2612,7.0,10.36,03/26/2018,17:14
2613,7.0,26.68,08/08/2018,22:55
2614,5.75,43.77,09/12/2018,16:52
2615,6.0,26.64,03/08/2018,16:9
2616,6.25,33.42,07/24/2018,1:9
2617,6.87,15.43,04/12/2018,20:17
2618,5.75,9.07,12/10/2018,15:18
2619,6.62,16.73,07/13/2018,16:28
2620,6.0,11.07,10/06/2018,20:44
2621,6.0,7.55,02/06/2018,0:19
2622,6.0,6.97,12/18/2018,17:34
2623,5.75,35.35,08/14/2018,20:41
2624,6.0,31.86,06/04/2018,20:46
2625,4.75,7.30,04/14/2018,23:24
2626,6.87,11.58,11/19/2018,1:58
2627,6.62,37.16,09/01/2018,23:4
2628,4.0,21.11,08/22/2018,21:33
2629,5.75,14.61,07/09/2018,1:15
2630,7.0,34.52,11/21/2018,22:30
2631,4.75,33.97,04/05/2018,16:37
2632,6.0,25.85,02/10/2018,1:43
2633,6.87,36.80,10/18/2018,1:8
2634,4.0,32.05,07/05/2018,18:55
2635,6.62,5.86,02/11/2018,21:3
2636,6.0,17.90,07/02/2018,0:28
2637,4.75,8.66,10/23/2018,22:53
2638,6.35,13.25,03/28/2018,23:28
2639,5.75,21.17,08/16/2018,22:18
2640,7.0,15.18,07/22/2018,20:28
2641,4.0,7.28,04/24/2018,0:20
2642,4.0,23.91,04/03/2018,17:34
2643,6.25,20.44,09/06/2018,15:34
2644,6.0,13.53,02/28/2018,17:7
2645,4.0,30.31,07/25/2018,21:35
2646,6.0,37.95,01/26/2018,23:6
2647,6.87,23.17,10/17/2018,20:57
2648,6.0,15.29,10/24/2018,19:14
2649,4.0,13.03,06/05/2018,0:5
2650,4.75,34.67,02/28/2018,0:28
2651,6.0,7.56,01/27/2018,15:7
2652,4.0,15.02,08/28/2018,21:33
2653,6.62,16.44,03/17/2018,1:55
2654,6.0,16.42,05/03/2018,16:55
2655,4.0,24.07,12/07/2018,20:39
2656,4.0,11.07,10/21/2018,19:6
2657,5.75,8.73,02/17/2018,23:25
2658,4.0,19.86,05/06/2018,18:6
2659,4.0,33.94,07/10/2018,21:9
2660,5.3,37.49,09/12/2018,23:6
2661,7.0,36.47,12/06/2018,0:31
2662,6.0,14.78,06/04/2018,20:28
2663,6.0,16.88,11/23/2018,0:7
2664,5.75,30.83,07/07/2018,19:33
2665,4.75,7.12,03/01/2018,17:55
2666,7.25,9.20,10/27/2018,21:50
2667,6.0,21.19,11/01/2018,16:6
2668,4.0,13.27,11/12/2018,16:14
2669,6.0,6.21,08/02/2018,22:18
2670,6.25,26.27,04/19/2018,15:32
2671,6.62,28.82,07/19/2018,1:50
2672,4.0,5.73,09/20/2018,18:24
2673,6.0,29.68,12/27/2018,0:59
2674,4.0,23.87,06/01/2018,0:53
2675,4.75,14.42,06/10/2018,15:56
2676,4.75,25.50,11/18/2018,19:14
2677,6.62,9.82,02/22/2018,22:14
2678,6.0,27.79,07/27/2018,1:3
2679,6.0,18.53,10/10/2018,17:14
2680,4.0,23.04,10/23/2018,21:53
2681,6.0,10.05,10/18/2018,20:24
2682,4.0,9.54,02/18/2018,22:37
2683,6.35,27.07,07/10/2018,21:7
2684,4.0,9.82,06/28/2018,16:6
2685,6.62,21.21,06/07/2018,18:38
2686,6.0,15.88,03/12/2018,22:19
2687,6.0,18.75,02/05/2018,23:44
2688,7.0,26.36,05/13/2018,22:13
2689,6.87,23.14,02/02/2018,23:37
2690,6.62,6.42,02/20/2018,15:23
2691,6.0,5.44,03/08/2018,15:18
2692,6.0,22.30,06/02/2018,20:42
2693,6.0,16.32,08/19/2018,20:56
2694,5.75,22.75,02/13/2018,18:4
2695,4.0,18.63,05/11/2018,21:7
2696,5.75,8.58,08/26/2018,18:10
2697,6.62,20.23,12/09/2018,1:13
2698,6.25,24.00,05/07/2018,21:49
2699,7.0,15.90,07/19/2018,23:19
2700,6.62,5.41,09/05/2018,0:11
2701,4.0,34.37,09/18/2018,20:22
2702,6.25,37.72,06/11/2018,15:39
2703,4.0,15.23,10/05/2018,15:37
2704,6.0,23.26,08/12/2018,17:3
2705,5.3,20.72,07/14/2018,23:16
2706,6.62,20.03,09/13/2018,21:51
2707,6.0,8.29,05/14/2018,16:41
2708,4.0,9.73,12/26/2018,23:34
2709,6.62,23.81,08/08/2018,0:22
2710,4.0,25.48,03/01/2018,15:55
2711,6.0,23.82,09/08/2018,18:17
2712,6.25,7.05,11/14/2018,15:45
2713,6.0,30.26,01/16/2018,15:13
2714,4.0,9.20,04/07/2018,20:46
2715,4.0,17.25,03/02/2018,1:58
2716,7.25,10.38,12/02/2018,15:28
2717,5.75,7.70,07/02/2018,21:56
2718,6.25,15.52,04/28/2018,16:19
2719,7.0,32.46,06/07/2018,22:49
2720,6.62,35.80,06/20/2018,20:48
2721,6.0,22.36,01/16/2018,23:9
2722,4.0,36.75,06/13/2018,15:48
2723,5.3,18.19,02/22/2018,22:37
2724,5.75,41.21,12/08/2018,23:40
2725,6.25,8.32,03/16/2018,15:43
2726,6.0,12.50,06/01/2018,15:13
2727,6.35,7.33,10/10/2018,22:51
2728,6.62,8.05,05/17/2018,17:24
2729,6.25,22.55,02/13/2018,1:53
2730,5.75,9.06,10/13/2018,15:44
2731,4.75,15.88,11/07/2018,20:3
2732,7.0,37.14,02/06/2018,15:4
2733,6.0,9.64,03/21/2018,15:15
2734,6.0,15.79,03/04/2018,19:12
2735,4.0,21.39,09/17/2018,16:39
2736,4.0,29.10,07/26/2018,20:7
2737,6.0,15.97,02/25/2018,23:7
2738,4.0,6.17,08/21/2018,15:19
2739,5.0,29.34,06/14/2018,23:55
2740,6.0,31.33,09/01/2018,21:22
2741,6.25,9.24,02/25/2018,20:5
2742,6.0,17.54,12/27/2018,1:35
2743,5.75,28.98,04/07/2018,1:9
2744,6.87,32.60,06/02/2018,22:42
2745,6.0,12.69,09/09/2018,21:41
2746,5.75,26.48,11/19/2018,18:9
2747,6.25,35.30,07/28/2018,21:43
2748,6.87,34.41,12/02/2018,23:35
2749,6.0,26.27,07/02/2018,16:21
2750,6.62,9.04,12/15/2018,22:6
2751,4.0,29.31,06/15/2018,1:34
2752,6.25,17.79,05/08/2018,23:7
2753,6.0,32.80,10/16/2018,0:15
2754,5.75,33.92,09/16/2018,1:22
2755,7.25,19.09,04/13/2018,17:59
2756,5.75,16.62,08/15/2018,15:48
2757,6.87,20.26,10/24/2018,22:17
2758,6.0,35.16,06/11/2018,15:19
2759,6.25,22.18,10/23/2018,18:50
2760,6.87,17.75,10/21/2018,16:35
2761,6.0,29.32,06/20/2018,23:2
2762,6.0,31.33,07/02/2018,22:40
2763,5.75,8.52,11/20/2018,1:37
2764,6.25,12.91,05/22/2018,18:46
2765,6.25,6.29,02/12/2018,17:14
2766,4.0,21.77,12/07/2018,20:50
2767,6.0,16.59,10/07/2018,21:20
2768,6.0,14.99,08/12/2018,1:42
2769,6.62,11.11,12/13/2018,15:15
2770,7.0,15.54,03/02/2018,16:4
2771,6.0,25.27,09/16/2018,0:5
2772,6.0,22.24,04/21/2018,22:15
2773,6.0,9.93,11/01/2018,15:33
2774,5.0,27.46,03/04/2018,17:1
2775,6.0,31.98,08/03/2018,18:46
2776,6.25,11.69,02/18/2018,17:7
2777,6.0,14.20,11/10/2018,0:56
2778,5.75,36.49,05/16/2018,16:54
2779,6.25,29.21,09/06/2018,21:49
2780,5.3,31.39,04/01/2018,23:55
2781,6.87,30.02,05/04/2018,1:32
2782,5.75,38.58,03/19/2018,17:21
2783,4.0,10.51,11/25/2018,23:34
2784,4.0,20.19,07/23/2018,15:4
2785,6.0,30.06,08/18/2018,15:55
2786,4.75,25.19,01/27/2018,21:13
2787,6.25,12.15,01/25/2018,22:20
2788,6.25,16.35,02/08/2018,21:7
2789,6.0,22.22,06/11/2018,20:6
2790,6.0,5.62,04/14/2018,15:50
2791,4.75,31.75,09/16/2018,0:18
2792,4.0,16.45,01/18/2018,18:57
2793,6.25,26.33,01/04/2018,15:47
2794,5.3,19.96,05/28/2018,15:53
2795,6.0,5.41,05/10/2018,0:42
2796,5.75,21.21,07/26/2018,20:41
2797,6.25,40.26,04/11/2018,18:50
2798,4.75,14.99,08/28/2018,0:55
2799,6.0,32.12,07/18/2018,20:48
2800,6.0,11.43,05/20/2018,19:1
2801,6.62,39.89,02/28/2018,21:12
2802,5.75,28.20,06/10/2018,18:16
2803,6.0,27.25,05/12/2018,19:3
2804,5.0,18.67,11/08/2018,16:55
2805,4.0,21.78,10/14/2018,19:43
2806,6.25,8.56,02/25/2018,1:39
2807,4.0,31.42,11/18/2018,1:54
2808,6.0,8.90,11/05/2018,17:53
2809,4.0,8.76,05/27/2018,23:5
2810,6.0,13.59,07/11/2018,21:26
2811,4.0,18.30,01/04/2018,0:1
2812,4.0,12.83,11/11/2018,19:59
2813,4.0,26.60,03/26/2018,1:57
2814,6.0,25.31,09/05/2018,16:2
2815,4.0,16.99,07/28/2018,18:29
2816,6.62,5.41,09/19/2018,17:15
2817,6.0,5.67,05/04/2018,17:35
2818,6.0,10.15,10/03/2018,0:49
2819,6.0,26.87,03/12/2018,22:4
2820,4.0,29.44,09/27/2018,20:57
2821,6.35,9.52,01/15/2018,17:30
2822,4.0,34.04,08/08/2018,16:38
2823,6.0,13.25,04/22/2018,22:27
2824,4.0,21.29,07/08/2018,15:50
2825,6.0,6.52,10/16/2018,15:56
2826,5.0,34.26,04/22/2018,20:5
2827,6.0,26.97,01/24/2018,15:53
2828,7.0,8.92,07/26/2018,20:26
2829,6.62,17.35,11/04/2018,17:21
2830,6.0,20.39,08/23/2018,15:38
2831,6.0,26.44,01/26/2018,23:20
2832,5.0,20.04,02/19/2018,16:17
2833,6.25,33.56,01/13/2018,22:15
2834,5.75,11.59,09/28/2018,23:12
2835,6.0,12.49,12/25/2018,21:25
2836,6.0,36.16,01/18/2018,22:12
2837,6.62,5.86,06/23/2018,19:32
2838,4.0,29.78,02/09/2018,16:51
2839,4.0,15.74,01/04/2018,1:52
2840,6.0,27.19,07/19/2018,16:19
2841,6.62,38.65,08/10/2018,15:32
2842,6.0,22.97,01/24/2018,16:33
2843,6.62,31.84,04/01/2018,20:10
2844,6.25,11.86,02/20/2018,0:37
2845,4.0,11.48,03/11/2018,18:12
2846,5.3,19.24,09/03/2018,23:51
2847,4.75,9.35,03/16/2018,1:12
2848,6.0,15.29,07/21/2018,0:23
2849,6.25,8.64,02/12/2018,18:39
2850,4.0,8.76,11/20/2018,1:7
2851,4.75,5.87,09/09/2018,21:59
2852,7.0,35.15,03/24/2018,17:38
2853,6.0,23.26,12/21/2018,21:43
2854,6.0,13.26,02/01/2018,16:34
2855,6.0,27.97,04/24/2018,1:51
2856,6.0,11.24,12/12/2018,20:16
2857,6.0,5.61,08/16/2018,23:28
2858,7.0,5.98,04/24/2018,22:44
2859,4.0,19.50,06/28/2018,22:56
2860,4.0,19.14,12/06/2018,15:36
2861,6.0,24.44,12/05/2018,17:25
2862,4.75,7.12,08/01/2018,17:37
2863,6.0,11.06,11/22/2018,21:6
2864,4.0,17.72,01/19/2018,23:9
2865,6.25,25.61,12/03/2018,15:54
2866,5.75,30.68,02/11/2018,17:38
2867,6.0,23.57,05/25/2018,21:17
2868,6.35,36.41,06/28/2018,16:13
2869,6.87,18.19,12/23/2018,15:17
2870,4.0,26.57,03/08/2018,16:57
2871,6.62,20.01,01/24/2018,19:36
2872,7.0,20.98,07/23/2018,1:28
2873,4.0,36.07,03/17/2018,18:20
2874,6.0,14.62,08/04/2018,23:13
2875,4.0,22.67,08/04/2018,16:47
2876,6.0,32.97,09/10/2018,15:37
2877,4.0,29.40,02/19/2018,0:46
2878,4.0,21.09,11/16/2018,17:33
2879,6.0,23.70,03/14/2018,19:9
2880,6.0,15.56,05/04/2018,16:54
2881,6.62,9.04,02/18/2018,1:22
2882,6.25,29.84,09/08/2018,1:26
2883,7.0,19.41,09/17/2018,0:53
2884,6.0,14.18,08/13/2018,18:27
2885,6.35,29.99,05/09/2018,21:26
2886,6.25,15.45,07/11/2018,20:8
2887,6.0,36.82,02/12/2018,0:10
2888,6.0,15.05,02/02/2018,18:23
2889,7.25,26.66,03/24/2018,21:36
2890,4.0,12.27,02/14/2018,17:41
2891,6.0,29.11,10/24/2018,0:54
2892,6.0,26.46,08/12/2018,22:30
2893,6.0,7.56,09/18/2018,22:7
2894,6.0,7.98,02/11/2018,20:43
2895,4.0,9.15,03/09/2018,20:44
2896,6.25,27.88,10/18/2018,23:51
2897,6.0,22.99,02/20/2018,16:59
2898,6.62,16.97,03/16/2018,21:42
2899,6.0,20.72,10/26/2018,19:8
2900,6.87,8.92,10/23/2018,17:37
2901,6.0,26.12,01/02/2018,22:33
2902,6.0,38.65,07/05/2018,16:54
2903,6.35,10.68,02/06/2018,20:9
2904,7.0,6.11,08/21/2018,0:30
2905,6.0,24.04,09/17/2018,17:48
2906,6.0,25.40,06/12/2018,19:46
2907,6.0,36.78,11/25/2018,22:1
2908,6.25,27.85,06/08/2018,0:35
2909,7.0,6.76,06/25/2018,23:12
2910,6.25,9.77,11/26/2018,22:26
2911,5.75,11.18,12/20/2018,17:55
2912,6.0,16.53,10/05/2018,15:42
2913,6.0,5.79,03/11/2018,16:14
2914,4.0,33.45,05/12/2018,19:18
2915,6.0,32.54,09/12/2018,1:43
2916,6.0,6.53,09/08/2018,21:51
2917,6.35,26.94,12/16/2018,18:46
2918,6.0,16.63,04/18/2018,22:8
2919,6.0,10.73,04/28/2018,1:38
2920,6.0,32.56,02/20/2018,19:46
2921,4.75,23.78,02/07/2018,0:17
2922,6.0,20.01,01/11/2018,19:54
2923,5.3,10.48,07/07/2018,21:9
2924,7.25,28.52,07/10/2018,19:45
2925,6.62,33.86,01/05/2018,22:26
2926,6.0,25.49,05/28/2018,21:5
2927,6.35,20.53,08/15/2018,18:16
2928,6.62,5.41,04/28/2018,16:8
2929,4.0,16.84,09/21/2018,18:59
2930,6.87,34.72,05/28/2018,15:58
2931,6.0,18.31,09/26/2018,18:59
2932,6.0,18.12,03/07/2018,19:12
2933,5.75,35.64,05/09/2018,15:16
2934,4.0,28.53,03/14/2018,19:35
2935,6.25,33.59,10/17/2018,18:18
2936,4.0,33.38,06/26/2018,20:50
2937,4.0,8.27,03/14/2018,19:28
2938,6.0,20.35,10/02/2018,1:42
2939,4.0,27.67,08/15/2018,18:42
2940,6.25,17.13,03/18/2018,0:3
2941,4.0,32.72,12/22/2018,15:29
2942,4.0,26.42,03/04/2018,20:20
2943,6.0,37.50,11/16/2018,17:25
2944,4.0,30.95,10/03/2018,23:43
2945,6.0,7.93,07/23/2018,20:4
2946,6.0,15.16,04/07/2018,18:55
2947,7.0,10.04,12/07/2018,19:40
2948,6.25,37.61,05/25/2018,20:37
2949,6.0,28.99,09/09/2018,23:26
2950,6.0,9.34,01/24/2018,20:27
2951,7.0,25.90,02/19/2018,23:16
2952,5.75,34.75,07/16/2018,21:53
2953,6.0,35.16,06/15/2018,19:58
2954,4.0,25.94,10/13/2018,17:35
2955,5.0,22.97,02/01/2018,18:56
2956,6.62,41.90,07/01/2018,19:34
2957,5.3,20.80,12/26/2018,16:40
2958,4.0,7.61,02/22/2018,17:30
2959,6.0,32.16,08/01/2018,18:12
2960,6.0,18.82,06/05/2018,20:11
2961,7.25,31.57,02/13/2018,21:3
2962,6.62,21.56,12/07/2018,22:45
2963,6.87,29.96,02/18/2018,16:2
2964,6.62,27.88,03/01/2018,23:24
2965,7.25,21.06,02/05/2018,22:48
2966,6.0,20.07,12/07/2018,21:49
2967,6.0,5.61,05/05/2018,16:52
2968,6.25,17.81,10/24/2018,17:54
2969,5.3,15.84,03/25/2018,17:44
2970,5.75,8.77,04/25/2018,1:6
2971,6.0,21.75,11/14/2018,23:15
2972,6.62,29.95,05/13/2018,18:59
2973,6.0,32.92,04/11/2018,22:11
2974,6.25,7.11,04/23/2018,22:17
2975,5.3,10.86,01/10/2018,0:32
2976,5.75,25.58,05/05/2018,17:24
2977,4.75,17.21,03/08/2018,19:18
2978,6.0,9.85,01/13/2018,21:20
2979,6.0,17.48,03/05/2018,18:8
2980,4.0,18.95,12/08/2018,18:19
2981,6.25,30.29,02/28/2018,17:14
2982,6.0,14.54,09/25/2018,19:48
2983,5.3,5.52,08/05/2018,16:29
2984,5.75,9.07,10/08/2018,16:13
2985,4.0,10.86,06/20/2018,15:37
2986,6.0,22.04,04/27/2018,20:32
2987,6.25,28.15,01/27/2018,21:30
2988,4.0,6.39,11/22/2018,20:13
2989,7.0,20.07,08/08/2018,18:14
2990,6.0,11.00,02/17/2018,23:24
2991,4.75,25.86,10/27/2018,17:39
2992,4.75,33.87,02/24/2018,23:30
2993,6.62,21.71,08/21/2018,0:2
2994,6.25,7.30,06/12/2018,21:42
2995,6.0,17.60,02/22/2018,0:6
2996,6.25,9.02,10/10/2018,23:24
2997,6.0,14.74,02/14/2018,0:58
2998,6.35,35.65,12/16/2018,17:35
2999,6.25,17.49,12/23/2018,21:12
3000,4.0,31.96,10/09/2018,19:56
3001,5.3,10.86,04/23/2018,22:13
3002,4.75,27.03,03/18/2018,0:28
3003,6.35,21.20,12/28/2018,15:54
3004,7.25,30.19,11/08/2018,22:53
3005,6.0,35.93,07/22/2018,22:4
3006,6.25,25.51,03/01/2018,17:32
3007,6.35,29.34,09/14/2018,22:7
3008,6.25,20.71,08/02/2018,21:15
3009,6.0,5.34,06/09/2018,18:56
3010,6.25,34.63,02/05/2018,22:45
3011,6.0,42.40,12/11/2018,21:28
3012,4.0,35.98,05/08/2018,16:39
3013,6.0,28.37,05/26/2018,0:20
3014,6.0,25.69,12/08/2018,16:27
3015,4.0,24.77,11/03/2018,21:34
3016,6.0,28.28,05/09/2018,17:12
3017,7.0,17.63,12/15/2018,19:11
3018,6.25,22.75,05/02/2018,15:19
3019,6.0,25.11,06/08/2018,16:13
3020,5.75,25.60,03/27/2018,21:16
3021,6.0,11.35,06/11/2018,17:44
3022,7.0,36.95,10/11/2018,21:20
3023,6.0,9.76,09/23/2018,23:59
3024,6.0,22.62,09/18/2018,23:39
3025,5.3,10.48,02/05/2018,19:53
3026,6.0,18.39,09/25/2018,15:22
3027,6.0,6.08,02/02/2018,23:14
3028,6.25,9.16,06/13/2018,22:13
3029,6.35,24.24,05/02/2018,0:27
3030,6.0,12.01,01/15/2018,17:10
3031,6.62,33.44,08/20/2018,15:18
3032,4.0,27.65,06/09/2018,16:40
3033,6.25,29.09,04/28/2018,1:35
3034,6.0,6.42,05/12/2018,0:9
3035,4.0,24.64,12/08/2018,22:30
3036,6.25,13.55,04/15/2018,16:6
3037,5.75,28.84,12/27/2018,1:18
3038,6.35,19.39,04/01/2018,23:44
3039,6.62,23.41,07/17/2018,20:44
3040,5.75,36.74,03/16/2018,17:38
3041,4.75,9.73,09/16/2018,15:7
3042,6.25,25.18,05/22/2018,23:20
3043,4.0,26.95,07/04/2018,16:45
3044,7.0,37.41,10/28/2018,23:21
3045,4.0,28.22,01/21/2018,1:50
3046,7.0,16.90,06/19/2018,0:51
3047,6.0,23.17,10/22/2018,17:44
3048,4.0,29.12,11/22/2018,17:30
3049,6.0,29.68,10/15/2018,1:11
3050,6.0,35.63,09/27/2018,18:6
3051,4.0,13.25,04/02/2018,22:5
3052,6.0,22.94,09/11/2018,19:44
3053,6.25,8.69,11/16/2018,23:40
3054,7.0,37.14,10/24/2018,20:6
3055,7.0,25.09,03/10/2018,0:8
3056,6.25,8.91,08/26/2018,18:44
3057,6.0,9.77,04/01/2018,21:19
3058,5.75,36.97,05/04/2018,20:33
3059,6.0,22.27,10/05/2018,15:42
3060,4.0,27.73,08/05/2018,1:25
3061,6.62,22.09,10/19/2018,16:40
3062,6.25,22.20,04/23/2018,16:2
3063,7.25,5.41,01/10/2018,20:23
3064,6.35,6.56,05/08/2018,22:50
3065,6.0,7.93,02/05/2018,15:24
3066,4.0,7.96,06/25/2018,19:31
3067,6.0,6.15,09/25/2018,19:59
3068,6.0,8.10,12/24/2018,22:7
3069,4.75,34.28,01/18/2018,1:56
3070,6.0,20.88,10/20/2018,19:50
3071,4.0,18.73,01/19/2018,1:51
3072,5.75,17.42,03/14/2018,16:32
3073,6.0,17.28,02/26/2018,20:16
3074,6.0,11.45,06/01/2018,22:19
3075,6.25,29.64,03/21/2018,23:20
3076,6.0,17.60,04/10/2018,23:47
3077,6.62,18.20,05/15/2018,23:33
3078,5.75,16.95,08/25/2018,23:30
3079,6.25,36.67,03/27/2018,22:40
3080,4.0,26.58,08/16/2018,21:14
3081,6.25,8.39,12/02/2018,19:53
3082,6.0,11.37,08/10/2018,16:45
3083,6.0,6.70,07/27/2018,17:37
3084,6.0,11.20,05/01/2018,19:56
3085,4.0,23.41,05/02/2018,21:53
3086,4.75,25.32,01/24/2018,18:2
3087,6.25,7.05,08/18/2018,19:30
3088,4.75,7.59,06/24/2018,22:13
3089,6.62,24.34,12/26/2018,17:24
3090,4.0,28.09,11/01/2018,21:35
3091,4.0,14.01,08/22/2018,18:7
3092,6.0,32.02,03/11/2018,16:49
3093,6.0,9.76,07/28/2018,16:14
3094,6.0,10.71,12/10/2018,19:18
3095,4.75,23.29,12/11/2018,23:38
3096,5.75,16.60,07/20/2018,19:19
3097,6.62,10.85,03/27/2018,18:6
3098,6.35,25.41,01/27/2018,22:25
3099,5.75,16.37,11/18/2018,18:19
3100,6.25,10.86,06/05/2018,15:45
3101,6.0,6.70,08/04/2018,0:19
3102,6.0,10.79,09/02/2018,17:27
3103,6.0,9.90,04/05/2018,19:40
3104,6.25,27.50,04/05/2018,18:23
3105,6.62,8.91,03/02/2018,23:45
3106,6.0,29.91,01/18/2018,18:14
3107,6.0,6.85,11/02/2018,15:50
3108,6.62,22.94,02/11/2018,22:33
3109,6.0,34.53,09/06/2018,20:9
3110,6.0,19.97,06/20/2018,1:57
3111,4.0,11.35,03/06/2018,16:51
3112,4.0,12.69,12/24/2018,19:4
3113,6.0,34.57,02/02/2018,19:6
3114,6.25,15.83,01/27/2018,1:25
3115,6.0,6.56,06/23/2018,19:54
3116,6.0,8.68,06/22/2018,20:10
